0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07847723,0.0571875,0.12399206,0.22046192,0.080928035,0.1380833,0.11491262,0.04412494,0.10173145,0.040100977
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11113104,0.26226464,0.0015824997,0.00027512416,0.0013796502,0.00016046473,0.0002990908,0.0005224443,0.28973034,0.3326548
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08645793,0.3468714,0.010523957,0.008675096,0.0066666235,0.005665784,0.006614138,0.010750476,0.13407703,0.3836975
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30289963,0.10792346,0.011473598,0.0016602095,0.010048925,0.0011608842,0.0016058489,0.001816894,0.4761641,0.08524651
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008201563,0.008041879,0.15338658,0.16000788,0.14424302,0.13349174,0.31410855,0.064504795,0.005287435,0.008726623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035184808,0.105613776,0.098114364,0.044420756,0.15705363,0.030035336,0.33685443,0.05157582,0.035485283,0.10566176
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074656755,0.39510772,0.030448068,0.030995158,0.021449924,0.016323028,0.038199414,0.019973869,0.07854875,0.2942973
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030914953,0.025418326,0.18974026,0.09806356,0.20394132,0.070809826,0.27587485,0.055181313,0.025506066,0.024549516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009292074,0.0029289753,0.11641861,0.24302807,0.05840831,0.40240285,0.0604576,0.10106198,0.0031800414,0.0028215512
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04387967,0.33973643,0.0032786059,0.0013115236,0.0036223778,0.0008231778,0.0033076701,0.0046928404,0.07318592,0.52616173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39894724,0.04196222,0.09439979,0.04204799,0.06376624,0.03524083,0.017558325,0.017760342,0.25515944,0.033157516
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012283719,0.1705866,0.003487688,0.0040109237,0.004108631,0.0027947456,0.011296963,0.025564384,0.021209238,0.74465704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008396655,0.020900149,0.10518103,0.1016282,0.13193627,0.06262581,0.45487034,0.06679923,0.0082130665,0.039449234
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013119037,0.087838344,0.056955896,0.04344473,0.039741684,0.056665983,0.07344164,0.45047694,0.0018831271,0.17643258
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02744711,0.3195093,0.004531361,0.0055195224,0.0032646544,0.0031812664,0.009136137,0.008694917,0.058356907,0.5603588
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07600652,0.13902664,0.065776184,0.05025187,0.069350496,0.03565268,0.08867199,0.073720425,0.09751333,0.3040298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02363241,0.03733613,0.047945756,0.30657572,0.02569914,0.34369546,0.0596755,0.08701578,0.030405544,0.03801853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022581048,0.024327723,0.12710449,0.14493869,0.116770945,0.11445761,0.21032478,0.17221099,0.010315694,0.056968015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898816,0.14907567,0.007484283,0.0013814599,0.011026986,0.0010380012,0.0031036031,0.010455776,0.17870219,0.54785043
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041288603,0.004987762,0.111656465,0.12097023,0.11089734,0.11014534,0.35702184,0.16671929,0.0012943249,0.012178542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01101889,0.0057423366,0.025029596,0.021893265,0.017317565,0.030508656,0.005917861,0.852585,0.0008921147,0.029094683
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10767709,1.6724898e-05,0.75009364,0.020057755,0.04868708,0.056013133,0.00022225152,0.016767893,0.00045825134,6.1375035e-06
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27347863,0.053746354,0.15458007,0.036060553,0.15386572,0.034380358,0.03602364,0.02831897,0.19481528,0.034730397
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009117631,0.32422486,0.007615527,0.008046362,0.008851601,0.0034603965,0.059809916,0.01621018,0.013694124,0.5489694
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019136421,0.001545747,0.27758896,0.06653205,0.1660536,0.11985713,0.028160926,0.31691998,0.0017075773,0.0024976563
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010094636,0.011878161,0.17277658,0.058137253,0.23571205,0.03887037,0.40386075,0.05098503,0.0055126855,0.012172333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016194832,0.006642734,0.073340505,0.036715347,0.111143515,0.015476904,0.7287366,0.016716603,0.0009943511,0.008613861
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01696152,0.006670322,0.0785754,0.04318416,0.07173474,0.056576528,0.032843404,0.6466322,0.0035235358,0.043298237
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028254911,0.20297384,0.013420276,0.008331563,0.017313205,0.0052466695,0.023640266,0.06670538,0.024570683,0.60954326
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01932512,0.053194955,0.11044966,0.069712155,0.14870597,0.036316037,0.4372249,0.046865094,0.021209164,0.056996997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020451983,0.014871507,0.18845002,0.11059459,0.18972576,0.113767944,0.1883654,0.14952719,0.008021591,0.016224049
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041137934,0.0062427977,0.24114071,0.1050906,0.16653672,0.12515858,0.0635095,0.23082136,0.008222435,0.012139386
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037046,0.013403833,0.1895657,0.1896745,0.1321878,0.19638947,0.1259164,0.08031381,0.023303606,0.012198853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007911435,0.005673584,0.21650492,0.09044456,0.22020806,0.0716856,0.3163682,0.063392214,0.0026409815,0.005170379
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03934631,0.09720488,0.015858755,0.008953773,0.020627404,0.005811085,0.016802853,0.109402195,0.045766655,0.64022607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013445569,0.11688575,0.060659427,0.10840706,0.049758755,0.07039043,0.38031656,0.047816344,0.020311456,0.13200866
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012040954,0.0045326403,0.20943756,0.10961813,0.19280474,0.116610564,0.15438068,0.19086216,0.0026439962,0.0070685213
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020646883,0.15414852,0.0013479823,0.0018166488,0.0009891315,0.0008936169,0.0015112524,0.0047760005,0.056555334,0.75731474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013366273,0.21071054,0.0035787476,0.0039114878,0.0039319457,0.0022894244,0.012268865,0.016727176,0.020381855,0.7128337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04188242,0.017431777,0.13561684,0.26589376,0.0675888,0.2697808,0.08326593,0.07294753,0.028847206,0.016744882
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208864,0.22515266,0.026516605,0.0058727893,0.033501253,0.00549403,0.0070855017,0.05495963,0.10380928,0.32874426
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009829603,0.0126586,0.1693306,0.064826526,0.22367467,0.044326264,0.39693475,0.059704084,0.0052482854,0.013466608
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061343177,0.0045760213,0.108527556,0.15562065,0.08345417,0.17216656,0.14160575,0.31252098,0.0015316778,0.013862329
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012843611,0.030083057,0.110116206,0.06784088,0.1501838,0.03526319,0.5157452,0.034056887,0.012785311,0.0310818
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18104209,0.051801123,0.02387641,0.0010378129,0.04227992,0.0013336239,0.0014957917,0.05191602,0.19141017,0.453807
